trace_id,task_family,outcome,best_static_axis,best_alignment,best_abs_alignment,residual_energy
trace_00024,arithmetic,correct,axis_3,0.19571805000305176,0.19571805000305176,0.9806602001190186
trace_00025,arithmetic,correct,axis_3,-0.1743980348110199,0.1743980348110199,0.9846752285957336
trace_00025,arithmetic,correct,axis_4,-0.04372837394475937,0.04372837394475937,0.9990434646606445
trace_00025,arithmetic,correct,axis_1,0.16405782103538513,0.16405782103538513,0.986450731754303
trace_00026,arithmetic,correct,axis_2,0.07520391792058945,0.07520391792058945,0.9971681833267212
trace_00026,arithmetic,correct,axis_3,0.2936006784439087,0.2936006784439087,0.9559281468391418
trace_00027,arithmetic,correct,axis_1,-0.06274913251399994,0.06274913251399994,0.9980292916297913
trace_00027,arithmetic,correct,axis_1,0.16244402527809143,0.16244402527809143,0.9867177605628967
trace_00028,arithmetic,correct,axis_2,0.09234562516212463,0.09234562516212463,0.995727002620697
trace_00028,arithmetic,correct,axis_3,0.1741323173046112,0.1741323173046112,0.9847222566604614
trace_00029,arithmetic,correct,axis_2,0.11970755457878113,0.11970755457878113,0.9928091764450073
trace_00030,arithmetic,correct,axis_1,-0.06995813548564911,0.06995813548564911,0.9975499510765076
trace_00030,arithmetic,correct,axis_3,0.30223509669303894,0.30223509669303894,0.9532334208488464
trace_00031,arithmetic,correct,axis_3,-0.09743255376815796,0.09743255376815796,0.9952421188354492
trace_00031,arithmetic,correct,axis_1,0.07470408082008362,0.07470408082008362,0.9972057342529297
trace_00031,arithmetic,correct,axis_3,-0.11545811593532562,0.11545811593532562,0.9933123588562012
trace_00032,arithmetic,correct,axis_3,-0.07255852967500687,0.07255852967500687,0.9973641633987427
trace_00032,arithmetic,correct,axis_3,-0.08130791038274765,0.08130791038274765,0.9966890215873718
trace_00032,arithmetic,correct,axis_3,-0.023016147315502167,0.023016147315502167,0.9997350573539734
trace_00033,arithmetic,correct,axis_3,-0.09577672928571701,0.09577672928571701,0.9954028725624084
trace_00033,arithmetic,correct,axis_1,0.06327547132968903,0.06327547132968903,0.9979960918426514
trace_00033,arithmetic,correct,axis_2,0.12751954793930054,0.12751954793930054,0.9918360710144043
trace_00033,arithmetic,correct,axis_2,-0.08703049272298813,0.08703049272298813,0.9962056279182434
trace_00033,arithmetic,correct,axis_1,0.13476316630840302,0.13476316630840302,0.9908778071403503
trace_00034,arithmetic,correct,axis_3,-0.09577669948339462,0.09577669948339462,0.9954028725624084
trace_00034,arithmetic,correct,axis_1,0.06327547132968903,0.06327547132968903,0.9979960918426514
trace_00034,arithmetic,correct,axis_2,0.12751954793930054,0.12751954793930054,0.9918360710144043
trace_00034,arithmetic,correct,axis_2,-0.08703049272298813,0.08703049272298813,0.9962056279182434
trace_00034,arithmetic,correct,axis_1,0.13476316630840302,0.13476316630840302,0.9908778071403503
trace_00035,arithmetic,correct,axis_3,-0.09577672928571701,0.09577672928571701,0.9954028725624084
trace_00035,arithmetic,correct,axis_1,0.06327547132968903,0.06327547132968903,0.9979960918426514
trace_00035,arithmetic,correct,axis_2,0.12751954793930054,0.12751954793930054,0.9918360710144043
trace_00035,arithmetic,correct,axis_2,-0.08703049272298813,0.08703049272298813,0.9962056279182434
trace_00035,arithmetic,correct,axis_1,0.13476316630840302,0.13476316630840302,0.9908778071403503
trace_00036,arithmetic,incorrect,axis_3,-0.11025644838809967,0.11025644838809967,0.9939031600952148
trace_00036,arithmetic,incorrect,axis_3,0.13236650824546814,0.13236650824546814,0.991200864315033
trace_00036,arithmetic,incorrect,axis_3,-0.14849871397018433,0.14849871397018433,0.9889125823974609
trace_00037,arithmetic,correct,axis_3,-0.07539216428995132,0.07539216428995132,0.9971539974212646
trace_00037,arithmetic,correct,axis_2,0.08608539402484894,0.08608539402484894,0.9962877631187439
trace_00038,arithmetic,correct,axis_3,-0.09577672928571701,0.09577672928571701,0.9954028725624084
trace_00038,arithmetic,correct,axis_3,0.08016397058963776,0.08016397058963776,0.9967817068099976
trace_00038,arithmetic,correct,axis_3,-0.10074831545352936,0.10074831545352936,0.9949119687080383
trace_00039,arithmetic,correct,axis_3,-0.07539216428995132,0.07539216428995132,0.9971539974212646
trace_00039,arithmetic,correct,axis_2,0.08608539402484894,0.08608539402484894,0.9962877631187439
trace_00040,arithmetic,correct,axis_3,-0.09577672928571701,0.09577672928571701,0.9954028725624084
trace_00040,arithmetic,correct,axis_3,0.08016397058963776,0.08016397058963776,0.9967817068099976
trace_00040,arithmetic,correct,axis_3,-0.10074831545352936,0.10074831545352936,0.9949119687080383
trace_00041,arithmetic,correct,axis_3,-0.07332535088062286,0.07332535088062286,0.997308075428009
trace_00041,arithmetic,correct,axis_2,0.08608539402484894,0.08608539402484894,0.9962877631187439
trace_00042,arithmetic,correct,axis_5,0.08949103951454163,0.08949103951454163,0.995987594127655
trace_00042,arithmetic,correct,axis_5,-0.036686766892671585,0.036686766892671585,0.9993268251419067
trace_00042,arithmetic,correct,axis_3,0.04638955742120743,0.04638955742120743,0.9989234209060669
trace_00043,arithmetic,incorrect,axis_4,0.06264928728342056,0.06264928728342056,0.9980356097221375
trace_00044,arithmetic,correct,axis_4,0.07843667268753052,0.07843667268753052,0.9969190955162048
trace_00044,arithmetic,correct,axis_3,-0.1508033275604248,0.1508033275604248,0.9885637760162354
trace_00044,arithmetic,correct,axis_3,0.149606853723526,0.149606853723526,0.9887455701828003
trace_00044,arithmetic,correct,axis_3,-0.14969119429588318,0.14969119429588318,0.9887328147888184
trace_00045,arithmetic,correct,axis_1,0.08547020703554153,0.08547020703554153,0.9963407516479492
trace_00045,arithmetic,correct,axis_1,-0.07983821630477905,0.07983821630477905,0.996807873249054
trace_00045,arithmetic,correct,axis_2,0.1632460653781891,0.1632460653781891,0.9865853786468506
trace_00045,arithmetic,correct,axis_3,0.16862845420837402,0.16862845420837402,0.9856796860694885
trace_00045,arithmetic,correct,axis_2,0.18444040417671204,0.18444040417671204,0.9828436970710754
trace_00045,arithmetic,correct,axis_4,-0.13496056199073792,0.13496056199073792,0.9908509850502014
trace_00046,arithmetic,incorrect,axis_3,-0.06920206546783447,0.06920206546783447,0.997602641582489
trace_00046,arithmetic,incorrect,axis_3,0.1539931297302246,0.1539931297302246,0.9880719184875488
trace_00046,arithmetic,incorrect,axis_3,0.11682696640491486,0.11682696640491486,0.9931523203849792
trace_00046,arithmetic,incorrect,axis_3,0.0966838151216507,0.0966838151216507,0.9953151345252991
trace_00046,arithmetic,incorrect,axis_3,-0.11327582597732544,0.11327582597732544,0.9935635924339294
trace_00047,arithmetic,incorrect,axis_3,-0.07032313942909241,0.07032313942909241,0.9975242614746094
trace_00047,arithmetic,incorrect,axis_3,0.2135678082704544,0.2135678082704544,0.9769282341003418
trace_00048,arithmetic,incorrect,axis_3,-0.07032313942909241,0.07032313942909241,0.9975242614746094
trace_00048,arithmetic,incorrect,axis_3,0.19133760035037994,0.19133760035037994,0.9815242886543274
trace_00049,arithmetic,correct,axis_3,-0.06920206546783447,0.06920206546783447,0.997602641582489
trace_00049,arithmetic,correct,axis_3,0.12017328292131424,0.12017328292131424,0.9927529096603394
trace_00049,arithmetic,correct,axis_5,-0.1235615462064743,0.1235615462064743,0.9923369288444519
trace_00050,arithmetic,correct,axis_3,-0.06920206546783447,0.06920206546783447,0.997602641582489
trace_00050,arithmetic,correct,axis_3,0.13827146589756012,0.13827146589756012,0.9903943538665771
trace_00050,arithmetic,correct,axis_3,-0.09792426228523254,0.09792426228523254,0.9951938986778259
trace_00050,arithmetic,correct,axis_2,0.19020798802375793,0.19020798802375793,0.9817438125610352
trace_00050,arithmetic,correct,axis_3,0.15895824134349823,0.15895824134349823,0.987285315990448
trace_00050,arithmetic,correct,axis_3,-0.10033710300922394,0.10033710300922394,0.9949535131454468
trace_00050,arithmetic,correct,axis_3,0.2032833695411682,0.2032833695411682,0.9791199564933777
trace_00051,arithmetic,incorrect,axis_3,-0.07032313942909241,0.07032313942909241,0.9975242614746094
trace_00051,arithmetic,incorrect,axis_3,0.20386908948421478,0.20386908948421478,0.9789981245994568
trace_00052,arithmetic,incorrect,axis_2,0.06319767236709595,0.06319767236709595,0.9980010390281677
trace_00052,arithmetic,incorrect,axis_3,0.28247249126434326,0.28247249126434326,0.9592754244804382
trace_00052,arithmetic,incorrect,axis_3,-0.24337166547775269,0.24337166547775269,0.9699330925941467
trace_00053,arithmetic,correct,axis_2,0.09518741816282272,0.09518741816282272,0.9954593777656555
trace_00053,arithmetic,correct,axis_3,0.2882561683654785,0.2882561683654785,0.9575533270835876
trace_00053,arithmetic,correct,axis_1,0.09785937517881393,0.09785937517881393,0.9952002763748169
trace_00053,arithmetic,correct,axis_1,-0.1929602175951004,0.1929602175951004,0.9812065958976746
trace_00053,arithmetic,correct,axis_2,-0.12099155783653259,0.12099155783653259,0.9926535487174988
trace_00053,arithmetic,correct,axis_3,-0.2720990777015686,0.2720990777015686,0.9622692465782166
trace_00053,arithmetic,correct,axis_2,-0.07931306958198547,0.07931306958198547,0.996849775314331
trace_00054,arithmetic,correct,axis_2,0.1875932812690735,0.1875932812690735,0.9822468161582947
trace_00054,arithmetic,correct,axis_1,-0.1355745494365692,0.1355745494365692,0.9907671213150024
trace_00054,arithmetic,correct,axis_3,-0.21573269367218018,0.21573269367218018,0.9764524698257446
trace_00054,arithmetic,correct,axis_3,0.23132291436195374,0.23132291436195374,0.972877025604248
trace_00054,arithmetic,correct,axis_3,-0.17913168668746948,0.17913168668746948,0.9838250875473022
trace_00055,arithmetic,incorrect,axis_2,0.09834859520196915,0.09834859520196915,0.9951519966125488
trace_00055,arithmetic,incorrect,axis_3,0.2756592035293579,0.2756592035293579,0.9612554311752319
trace_00056,arithmetic,correct,axis_2,0.10215779393911362,0.10215779393911362,0.9947682023048401
trace_00056,arithmetic,correct,axis_3,0.1530931144952774,0.1530931144952774,0.9882117509841919
trace_00056,arithmetic,correct,axis_3,0.1005902886390686,0.1005902886390686,0.9949279427528381
trace_00056,arithmetic,correct,axis_3,-0.18432408571243286,0.18432408571243286,0.9828655123710632
trace_00057,arithmetic,incorrect,axis_3,-0.07032313942909241,0.07032313942909241,0.9975242614746094
trace_00057,arithmetic,incorrect,axis_3,0.14791081845760345,0.14791081845760345,0.9890007376670837
trace_00057,arithmetic,incorrect,axis_1,-0.16014544665813446,0.16014544665813446,0.987093448638916
trace_00058,arithmetic,incorrect,axis_2,0.09834859520196915,0.09834859520196915,0.9951519966125488
trace_00058,arithmetic,incorrect,axis_3,0.2655367851257324,0.2655367851257324,0.96410071849823
trace_00058,arithmetic,incorrect,axis_1,-0.059446509927511215,0.059446509927511215,0.9982314705848694
trace_00059,arithmetic,incorrect,axis_2,0.1249556764960289,0.1249556764960289,0.9921623468399048
trace_00059,arithmetic,incorrect,axis_3,0.19138580560684204,0.19138580560684204,0.9815148711204529
trace_00059,arithmetic,incorrect,axis_2,-0.1288960725069046,0.1288960725069046,0.991658091545105
trace_00059,arithmetic,incorrect,axis_3,-0.2289382666349411,0.2289382666349411,0.973440945148468
trace_00060,arithmetic,correct,axis_3,-0.10618456453084946,0.10618456453084946,0.9943464398384094
trace_00060,arithmetic,correct,axis_2,0.2847960591316223,0.2847960591316223,0.9585881233215332
trace_00060,arithmetic,correct,axis_2,-0.10430037975311279,0.10430037975311279,0.9945458173751831
trace_00060,arithmetic,correct,axis_3,-0.13422243297100067,0.13422243297100067,0.9909512400627136
trace_00060,arithmetic,correct,axis_3,0.20299279689788818,0.20299279689788818,0.9791802167892456
trace_00060,arithmetic,correct,axis_2,0.06812974065542221,0.06812974065542221,0.9976764917373657
trace_00061,symbolic_logic,incorrect,axis_4,-0.09935431182384491,0.09935431182384491,0.9950520992279053
trace_00061,symbolic_logic,incorrect,axis_1,-0.2562008798122406,0.2562008798122406,0.9666235446929932
trace_00061,symbolic_logic,incorrect,axis_2,0.19113819301128387,0.19113819301128387,0.981563150882721
trace_00061,symbolic_logic,incorrect,axis_5,0.10252866894006729,0.10252866894006729,0.9947300553321838
trace_00062,symbolic_logic,correct,axis_1,-0.12353723496198654,0.12353723496198654,0.9923399090766907
trace_00062,symbolic_logic,correct,axis_1,-0.16319406032562256,0.16319406032562256,0.9865939617156982
trace_00062,symbolic_logic,correct,axis_1,0.14811350405216217,0.14811350405216217,0.9889703989028931
trace_00062,symbolic_logic,correct,axis_3,0.0613580197095871,0.0613580197095871,0.9981158375740051
trace_00063,symbolic_logic,correct,axis_4,-0.09935431182384491,0.09935431182384491,0.9950520992279053
trace_00063,symbolic_logic,correct,axis_1,-0.2620514929294586,0.2620514929294586,0.965053915977478
trace_00063,symbolic_logic,correct,axis_4,0.13487543165683746,0.13487543165683746,0.9908625483512878
trace_00063,symbolic_logic,correct,axis_2,0.11377373337745667,0.11377373337745667,0.993506669998169
trace_00064,symbolic_logic,incorrect,axis_4,-0.09935437142848969,0.09935437142848969,0.9950520992279053
trace_00064,symbolic_logic,incorrect,axis_5,0.18490217626094818,0.18490217626094818,0.9827569127082825
trace_00064,symbolic_logic,incorrect,axis_2,0.14954456686973572,0.14954456686973572,0.9887549877166748
trace_00064,symbolic_logic,incorrect,axis_2,-0.11813145875930786,0.11813145875930786,0.992997944355011
trace_00065,symbolic_logic,incorrect,axis_4,-0.09935437142848969,0.09935437142848969,0.9950520992279053
trace_00065,symbolic_logic,incorrect,axis_1,-0.2620514929294586,0.2620514929294586,0.965053915977478
trace_00065,symbolic_logic,incorrect,axis_1,0.1853981912136078,0.1853981912136078,0.9826634526252747
trace_00065,symbolic_logic,incorrect,axis_1,-0.10874104499816895,0.10874104499816895,0.9940701127052307
trace_00065,symbolic_logic,incorrect,axis_5,-0.09270653128623962,0.09270653128623962,0.9956934452056885
trace_00066,symbolic_logic,correct,axis_1,-0.13794228434562683,0.13794228434562683,0.9904402494430542
trace_00066,symbolic_logic,correct,axis_4,-0.1538245677947998,0.1538245677947998,0.9880982041358948
trace_00066,symbolic_logic,correct,axis_2,0.24603846669197083,0.24603846669197083,0.969260036945343
trace_00067,symbolic_logic,correct,axis_4,-0.12666264176368713,0.12666264176368713,0.9919458627700806
trace_00067,symbolic_logic,correct,axis_4,0.05653303116559982,0.05653303116559982,0.9984007477760315
trace_00068,symbolic_logic,correct,axis_1,-0.1395164132118225,0.1395164132118225,0.99021977186203
trace_00068,symbolic_logic,correct,axis_2,0.14395728707313538,0.14395728707313538,0.9895839095115662
trace_00068,symbolic_logic,correct,axis_4,-0.0350215844810009,0.0350215844810009,0.9993865489959717
trace_00068,symbolic_logic,correct,axis_2,0.06991751492023468,0.06991751492023468,0.997552752494812
trace_00069,symbolic_logic,correct,axis_4,-0.12912100553512573,0.12912100553512573,0.9916288256645203
trace_00069,symbolic_logic,correct,axis_2,0.20203036069869995,0.20203036069869995,0.9793792963027954
trace_00069,symbolic_logic,correct,axis_4,-0.12351945042610168,0.12351945042610168,0.9923421740531921
trace_00069,symbolic_logic,correct,axis_4,0.05388477072119713,0.05388477072119713,0.9985471367835999
trace_00070,symbolic_logic,incorrect,axis_4,-0.09935437142848969,0.09935437142848969,0.9950520992279053
trace_00070,symbolic_logic,incorrect,axis_5,0.14873279631137848,0.14873279631137848,0.9888774156570435
trace_00070,symbolic_logic,incorrect,axis_4,-0.16353560984134674,0.16353560984134674,0.9865374565124512
trace_00070,symbolic_logic,incorrect,axis_5,-0.10768310725688934,0.10768310725688934,0.9941852688789368
trace_00071,symbolic_logic,correct,axis_4,-0.14322572946548462,0.14322572946548462,0.9896900653839111
trace_00071,symbolic_logic,correct,axis_4,-0.1266343891620636,0.1266343891620636,0.9919494390487671
trace_00072,symbolic_logic,correct,axis_2,0.3318557143211365,0.3318557143211365,0.9433301687240601
trace_00072,symbolic_logic,correct,axis_4,-0.12981975078582764,0.12981975078582764,0.9915376305580139
trace_00072,symbolic_logic,correct,axis_2,-0.3165273666381836,0.3165273666381836,0.9485833644866943
trace_00072,symbolic_logic,correct,axis_2,0.09577566385269165,0.09577566385269165,0.9954029321670532
trace_00072,symbolic_logic,correct,axis_2,0.24951592087745667,0.24951592087745667,0.9683706760406494
trace_00072,symbolic_logic,correct,axis_4,-0.12297811359167099,0.12297811359167099,0.9924094080924988
trace_00072,symbolic_logic,correct,axis_2,0.17631611227989197,0.17631611227989197,0.9843335747718811
trace_00073,symbolic_logic,incorrect,axis_1,-0.17956110835075378,0.17956110835075378,0.9837468266487122
trace_00073,symbolic_logic,incorrect,axis_2,0.11559594422578812,0.11559594422578812,0.9932963252067566
trace_00073,symbolic_logic,incorrect,axis_4,-0.17347638309001923,0.17347638309001923,0.98483806848526
trace_00073,symbolic_logic,incorrect,axis_4,0.14880061149597168,0.14880061149597168,0.9888672232627869
trace_00074,symbolic_logic,incorrect,axis_4,-0.08237236738204956,0.08237236738204956,0.9966016411781311
trace_00074,symbolic_logic,incorrect,axis_5,0.10498543083667755,0.10498543083667755,0.9944737553596497
trace_00074,symbolic_logic,incorrect,axis_4,-0.16061490774154663,0.16061490774154663,0.9870171546936035
trace_00074,symbolic_logic,incorrect,axis_2,0.18810856342315674,0.18810856342315674,0.9821482300758362
trace_00075,symbolic_logic,incorrect,axis_4,-0.13981707394123077,0.13981707394123077,0.99017733335495
trace_00075,symbolic_logic,incorrect,axis_4,0.14224931597709656,0.14224931597709656,0.9898308515548706
trace_00076,symbolic_logic,correct,axis_1,-0.11133243143558502,0.11133243143558502,0.9937832355499268
trace_00076,symbolic_logic,correct,axis_5,0.12084770202636719,0.12084770202636719,0.9926710724830627
trace_00076,symbolic_logic,correct,axis_2,-0.20218920707702637,0.20218920707702637,0.9793464541435242
trace_00077,symbolic_logic,incorrect,axis_4,-0.10701233148574829,0.10701233148574829,0.9942576885223389
trace_00077,symbolic_logic,incorrect,axis_5,0.20013946294784546,0.20013946294784546,0.9797674417495728
trace_00078,symbolic_logic,correct,axis_1,-0.11133243143558502,0.11133243143558502,0.9937832355499268
trace_00078,symbolic_logic,correct,axis_5,0.12084770202636719,0.12084770202636719,0.9926710724830627
trace_00079,symbolic_logic,correct,axis_1,-0.11133243143558502,0.11133243143558502,0.9937832355499268
trace_00079,symbolic_logic,correct,axis_3,0.15913265943527222,0.15913265943527222,0.987257182598114
trace_00079,symbolic_logic,correct,axis_3,-0.15950042009353638,0.15950042009353638,0.9871978759765625
trace_00080,symbolic_logic,correct,axis_5,0.08493104577064514,0.08493104577064514,0.9963868260383606
trace_00080,symbolic_logic,correct,axis_4,-0.06809510290622711,0.06809510290622711,0.997678816318512
trace_00080,symbolic_logic,correct,axis_2,-0.2752376198768616,0.2752376198768616,0.9613762497901917
trace_00081,symbolic_logic,incorrect,axis_1,0.12711934745311737,0.12711934745311737,0.9918873906135559
trace_00081,symbolic_logic,incorrect,axis_1,-0.13555693626403809,0.13555693626403809,0.9907695651054382
trace_00082,symbolic_logic,correct,axis_4,-0.10701239854097366,0.10701239854097366,0.9942576885223389
trace_00082,symbolic_logic,correct,axis_5,0.17015022039413452,0.17015022039413452,0.9854181408882141
trace_00083,symbolic_logic,incorrect,axis_4,-0.0925980657339096,0.0925980657339096,0.9957035779953003
trace_00083,symbolic_logic,incorrect,axis_5,0.1564466953277588,0.1564466953277588,0.9876863956451416
trace_00084,symbolic_logic,incorrect,axis_4,-0.0925980657339096,0.0925980657339096,0.9957035779953003
trace_00084,symbolic_logic,incorrect,axis_5,0.12726229429244995,0.12726229429244995,0.9918690919876099
trace_00084,symbolic_logic,incorrect,axis_3,-0.09201215952634811,0.09201215952634811,0.9957578778266907
trace_00085,symbolic_logic,incorrect,axis_1,-0.11133243143558502,0.11133243143558502,0.9937832355499268
trace_00085,symbolic_logic,incorrect,axis_4,0.09116912633180618,0.09116912633180618,0.9958354234695435
trace_00085,symbolic_logic,incorrect,axis_3,-0.14238470792770386,0.14238470792770386,0.9898114204406738
trace_00086,symbolic_logic,incorrect,axis_1,-0.08549627661705017,0.08549627661705017,0.9963384866714478
trace_00086,symbolic_logic,incorrect,axis_1,0.11253553628921509,0.11253553628921509,0.9936476945877075
trace_00087,symbolic_logic,incorrect,axis_5,-0.07228207588195801,0.07228207588195801,0.997384250164032
trace_00087,symbolic_logic,incorrect,axis_2,-0.09313006699085236,0.09313006699085236,0.9956539869308472
trace_00087,symbolic_logic,incorrect,axis_3,-0.08090172708034515,0.08090172708034515,0.9967221021652222
trace_00088,symbolic_logic,incorrect,axis_4,-0.10701233148574829,0.10701233148574829,0.9942576885223389
trace_00088,symbolic_logic,incorrect,axis_5,0.13521674275398254,0.13521674275398254,0.990816056728363
trace_00088,symbolic_logic,incorrect,axis_1,-0.15689781308174133,0.15689781308174133,0.9876148700714111
trace_00089,symbolic_logic,correct,axis_4,-0.0925980657339096,0.0925980657339096,0.9957035779953003
trace_00089,symbolic_logic,correct,axis_5,0.16626663506031036,0.16626663506031036,0.9860808253288269
trace_00090,symbolic_logic,incorrect,axis_2,0.07893958687782288,0.07893958687782288,0.9968793988227844
trace_00090,symbolic_logic,incorrect,axis_4,0.13781243562698364,0.13781243562698364,0.9904583692550659
trace_00090,symbolic_logic,incorrect,axis_2,0.15384215116500854,0.15384215116500854,0.9880954623222351
trace_00091,symbolic_logic,correct,axis_1,-0.09848742187023163,0.09848742187023163,0.9951382875442505
trace_00091,symbolic_logic,correct,axis_5,0.1669977903366089,0.1669977903366089,0.9859572649002075
trace_00091,symbolic_logic,correct,axis_2,-0.17665942013263702,0.17665942013263702,0.9842720031738281
trace_00092,symbolic_logic,correct,axis_1,-0.09848742187023163,0.09848742187023163,0.9951382875442505
trace_00092,symbolic_logic,correct,axis_5,0.13470521569252014,0.13470521569252014,0.9908857345581055
trace_00092,symbolic_logic,correct,axis_2,-0.14799118041992188,0.14799118041992188,0.9889886975288391
trace_00093,symbolic_logic,incorrect,axis_1,-0.09848742187023163,0.09848742187023163,0.9951382875442505
trace_00093,symbolic_logic,incorrect,axis_5,0.1572292149066925,0.1572292149066925,0.9875621199607849
trace_00094,symbolic_logic,incorrect,axis_1,-0.09848742187023163,0.09848742187023163,0.9951382875442505
trace_00094,symbolic_logic,incorrect,axis_5,0.15471002459526062,0.15471002459526062,0.9879599213600159
trace_00095,symbolic_logic,incorrect,axis_1,-0.06245725601911545,0.06245725601911545,0.9980476498603821
