trace_id,task_family,outcome,best_static_axis,best_alignment,best_abs_alignment,residual_energy
trace_00011,arithmetic,correct,axis_5,-0.137692391872406,0.137692391872406,0.990475058555603
trace_00011,arithmetic,correct,axis_5,0.19380953907966614,0.19380953907966614,0.9810391664505005
trace_00011,arithmetic,correct,axis_4,-0.10091511905193329,0.10091511905193329,0.9948950409889221
trace_00012,symbolic_logic,incorrect,axis_2,-0.12338960915803909,0.12338960915803909,0.9923583269119263
trace_00012,symbolic_logic,incorrect,axis_2,0.09362323582172394,0.09362323582172394,0.9956076741218567
trace_00012,symbolic_logic,incorrect,axis_5,-0.10549978911876678,0.10549978911876678,0.9944193363189697
trace_00013,temporal_ordering,incorrect,axis_4,-0.14264927804470062,0.14264927804470062,0.9897733330726624
trace_00013,temporal_ordering,incorrect,axis_3,-0.12829165160655975,0.12829165160655975,0.9917364716529846
trace_00013,temporal_ordering,incorrect,axis_1,-0.13433454930782318,0.13433454930782318,0.9909360408782959
trace_00014,causal_micro_world,correct,axis_2,0.1697545051574707,0.1697545051574707,0.9854863882064819
trace_00014,causal_micro_world,correct,axis_3,0.3127979636192322,0.3127979636192322,0.9498196840286255
trace_00014,causal_micro_world,correct,axis_5,-0.3207866847515106,0.3207866847515106,0.9471514821052551
trace_00015,commonsense_multihop,correct,axis_1,-0.07943657040596008,0.07943657040596008,0.9968399405479431
trace_00015,commonsense_multihop,correct,axis_1,0.06138567999005318,0.06138567999005318,0.9981141090393066
trace_00015,commonsense_multihop,correct,axis_5,-0.13678748905658722,0.13678748905658722,0.9906004071235657
trace_00015,commonsense_multihop,correct,axis_5,0.1365140974521637,0.1365140974521637,0.9906381368637085
trace_00016,arithmetic,correct,axis_4,-0.22368383407592773,0.22368383407592773,0.9746617674827576
trace_00016,arithmetic,correct,axis_3,0.1317855417728424,0.1317855417728424,0.9912782311439514
trace_00016,arithmetic,correct,axis_2,-0.10503925383090973,0.10503925383090973,0.994468092918396
trace_00017,symbolic_logic,correct,axis_2,0.04014153406023979,0.04014153406023979,0.9991940259933472
trace_00017,symbolic_logic,correct,axis_2,-0.12572862207889557,0.12572862207889557,0.9920646548271179
trace_00017,symbolic_logic,correct,axis_2,0.09422659873962402,0.09422659873962402,0.9955507516860962
trace_00018,temporal_ordering,incorrect,axis_5,0.11339238286018372,0.11339238286018372,0.9935503005981445
trace_00018,temporal_ordering,incorrect,axis_1,0.11270599812269211,0.11270599812269211,0.9936283826828003
trace_00019,causal_micro_world,correct,axis_1,-0.16830310225486755,0.16830310225486755,0.985735297203064
trace_00019,causal_micro_world,correct,axis_1,0.22210492193698883,0.22210492193698883,0.9750227928161621
trace_00019,causal_micro_world,correct,axis_2,-0.17772701382637024,0.17772701382637024,0.9840798377990723
trace_00020,commonsense_multihop,incorrect,axis_1,-0.23467768728733063,0.23467768728733063,0.9720732569694519
trace_00020,commonsense_multihop,incorrect,axis_2,0.16890911757946014,0.16890911757946014,0.9856316447257996
trace_00020,commonsense_multihop,incorrect,axis_2,-0.22846677899360657,0.22846677899360657,0.9735516905784607
trace_00020,commonsense_multihop,incorrect,axis_5,-0.08137265592813492,0.08137265592813492,0.9966837763786316
trace_00021,arithmetic,correct,axis_1,-0.2273407280445099,0.2273407280445099,0.9738152623176575
trace_00021,arithmetic,correct,axis_5,0.06894226372241974,0.06894226372241974,0.9976206421852112
trace_00021,arithmetic,correct,axis_4,0.06680585443973541,0.06680585443973541,0.9977660179138184
trace_00022,symbolic_logic,correct,axis_3,-0.17010095715522766,0.17010095715522766,0.9854266047477722
trace_00022,symbolic_logic,correct,axis_3,0.15231464803218842,0.15231464803218842,0.9883320331573486
trace_00023,temporal_ordering,correct,axis_1,0.06454698741436005,0.06454698741436005,0.9979146718978882
trace_00023,temporal_ordering,correct,axis_3,0.08406029641628265,0.08406029641628265,0.9964606761932373
trace_00024,causal_micro_world,correct,axis_5,0.19657868146896362,0.19657868146896362,0.9804880619049072
trace_00024,causal_micro_world,correct,axis_1,-0.10339169204235077,0.10339169204235077,0.9946407079696655
trace_00024,causal_micro_world,correct,axis_1,0.1395418792963028,0.1395418792963028,0.9902161955833435
trace_00025,commonsense_multihop,correct,axis_1,-0.17756280303001404,0.17756280303001404,0.9841094613075256
trace_00025,commonsense_multihop,correct,axis_5,-0.10236034542322159,0.10236034542322159,0.9947474002838135
trace_00025,commonsense_multihop,correct,axis_3,0.18534260988235474,0.18534260988235474,0.9826739430427551
trace_00025,commonsense_multihop,correct,axis_3,-0.14404922723770142,0.14404922723770142,0.9895705580711365
trace_00025,commonsense_multihop,correct,axis_4,-0.110902801156044,0.110902801156044,0.9938312768936157
trace_00025,commonsense_multihop,correct,axis_1,0.1812857836484909,0.1812857836484909,0.9834304451942444
trace_00026,arithmetic,correct,axis_4,0.0767202228307724,0.0767202228307724,0.9970526695251465
trace_00026,arithmetic,correct,axis_3,0.058895617723464966,0.058895617723464966,0.9982641339302063
trace_00026,arithmetic,correct,axis_4,-0.10630053281784058,0.10630053281784058,0.9943340420722961
trace_00026,arithmetic,correct,axis_3,-0.1451711654663086,0.1451711654663086,0.9894065856933594
trace_00026,arithmetic,correct,axis_5,0.11226988583803177,0.11226988583803177,0.9936777353286743
trace_00027,symbolic_logic,correct,axis_4,-0.13234737515449524,0.13234737515449524,0.9912033677101135
trace_00027,symbolic_logic,correct,axis_1,-0.09191693365573883,0.09191693365573883,0.9957666993141174
trace_00028,temporal_ordering,incorrect,axis_1,0.10166807472705841,0.10166807472705841,0.994818389415741
trace_00029,causal_micro_world,correct,axis_5,-0.18753677606582642,0.18753677606582642,0.982257604598999
trace_00029,causal_micro_world,correct,axis_5,0.15962763130664825,0.15962763130664825,0.987177312374115
trace_00029,causal_micro_world,correct,axis_4,-0.1973520815372467,0.1973520815372467,0.9803326725959778
trace_00029,causal_micro_world,correct,axis_4,0.15743516385555267,0.15743516385555267,0.9875293374061584
trace_00030,commonsense_multihop,incorrect,axis_2,0.21276074647903442,0.21276074647903442,0.9771043658256531
trace_00030,commonsense_multihop,incorrect,axis_5,-0.12848107516765594,0.12848107516765594,0.9917119741439819
trace_00030,commonsense_multihop,incorrect,axis_2,-0.12616941332817078,0.12616941332817078,0.9920086860656738
trace_00030,commonsense_multihop,incorrect,axis_5,-0.16877785325050354,0.16877785325050354,0.9856541156768799
trace_00030,commonsense_multihop,incorrect,axis_2,0.14747996628284454,0.14747996628284454,0.9890650510787964
trace_00030,commonsense_multihop,incorrect,axis_2,-0.17511898279190063,0.17511898279190063,0.9845472574234009
trace_00031,arithmetic,correct,axis_2,0.22248771786689758,0.22248771786689758,0.9749355316162109
trace_00031,arithmetic,correct,axis_5,0.10730741918087006,0.10730741918087006,0.9942258596420288
trace_00031,arithmetic,correct,axis_4,-0.12945732474327087,0.12945732474327087,0.9915849566459656
trace_00031,arithmetic,correct,axis_3,0.08143191784620285,0.08143191784620285,0.99667888879776
trace_00031,arithmetic,correct,axis_5,0.1526544988155365,0.1526544988155365,0.9882796406745911
trace_00031,arithmetic,correct,axis_3,-0.19194337725639343,0.19194337725639343,0.9814059734344482
trace_00032,symbolic_logic,correct,axis_2,-0.052946537733078,0.052946537733078,0.9985973238945007
trace_00032,symbolic_logic,correct,axis_2,0.10851173847913742,0.10851173847913742,0.9940952062606812
trace_00032,symbolic_logic,correct,axis_2,-0.20338362455368042,0.20338362455368042,0.9790990948677063
trace_00032,symbolic_logic,correct,axis_5,-0.09933333098888397,0.09933333098888397,0.9950541853904724
trace_00033,temporal_ordering,correct,axis_5,-0.09372632950544357,0.09372632950544357,0.9955979585647583
trace_00033,temporal_ordering,correct,axis_1,-0.21441185474395752,0.21441185474395752,0.9767433404922485
trace_00033,temporal_ordering,correct,axis_2,-0.16108399629592896,0.16108399629592896,0.9869406819343567
trace_00034,causal_micro_world,incorrect,axis_2,0.0888817310333252,0.0888817310333252,0.9960421919822693
trace_00034,causal_micro_world,incorrect,axis_1,0.2136920541524887,0.2136920541524887,0.9769010543823242
trace_00034,causal_micro_world,incorrect,axis_3,-0.13024447858333588,0.13024447858333588,0.9914819002151489
trace_00035,commonsense_multihop,incorrect,axis_2,0.21849684417247772,0.21849684417247772,0.9758376479148865
trace_00035,commonsense_multihop,incorrect,axis_1,0.1813003271818161,0.1813003271818161,0.9834277629852295
trace_00035,commonsense_multihop,incorrect,axis_5,-0.1579912006855011,0.1579912006855011,0.9874405264854431
trace_00035,commonsense_multihop,incorrect,axis_1,-0.18161563575267792,0.18161563575267792,0.9833695888519287
trace_00035,commonsense_multihop,incorrect,axis_3,0.08787527680397034,0.08787527680397034,0.9961314797401428
trace_00036,arithmetic,correct,axis_2,0.09120824933052063,0.09120824933052063,0.9958318471908569
trace_00036,arithmetic,correct,axis_1,-0.13875336945056915,0.13875336945056915,0.990327000617981
trace_00036,arithmetic,correct,axis_2,0.14734122157096863,0.14734122157096863,0.9890857338905334
trace_00036,arithmetic,correct,axis_2,-0.04509133845567703,0.04509133845567703,0.998982846736908
trace_00036,arithmetic,correct,axis_3,-0.07279085367918015,0.07279085367918015,0.9973472356796265
trace_00037,symbolic_logic,correct,axis_4,0.08379292488098145,0.08379292488098145,0.9964832067489624
trace_00037,symbolic_logic,correct,axis_1,-0.12642952799797058,0.12642952799797058,0.9919756054878235
trace_00038,temporal_ordering,incorrect,axis_4,-0.10096858441829681,0.10096858441829681,0.9948896169662476
trace_00038,temporal_ordering,incorrect,axis_2,0.08293702453374863,0.08293702453374863,0.9965547919273376
trace_00038,temporal_ordering,incorrect,axis_4,0.12219797074794769,0.12219797074794769,0.9925057291984558
trace_00039,causal_micro_world,incorrect,axis_3,0.15392857789993286,0.15392857789993286,0.9880819916725159
trace_00039,causal_micro_world,incorrect,axis_2,0.12355060875415802,0.12355060875415802,0.9923382997512817
trace_00040,commonsense_multihop,incorrect,axis_1,-0.12994030117988586,0.12994030117988586,0.9915218353271484
trace_00040,commonsense_multihop,incorrect,axis_5,-0.274020791053772,0.274020791053772,0.961723804473877
trace_00040,commonsense_multihop,incorrect,axis_5,-0.2862185537815094,0.2862185537815094,0.958164393901825
trace_00040,commonsense_multihop,incorrect,axis_5,0.1852215975522995,0.1852215975522995,0.9826967716217041
trace_00041,arithmetic,correct,axis_2,0.14835408329963684,0.14835408329963684,0.9889342784881592
trace_00041,arithmetic,correct,axis_4,-0.06601192057132721,0.06601192057132721,0.9978188276290894
trace_00041,arithmetic,correct,axis_2,-0.06710513681173325,0.06710513681173325,0.997745931148529
trace_00041,arithmetic,correct,axis_2,-0.0815797969698906,0.0815797969698906,0.9966667890548706
trace_00041,arithmetic,correct,axis_2,0.10996796190738678,0.10996796190738678,0.9939351081848145
trace_00041,arithmetic,correct,axis_3,-0.1260785162448883,0.1260785162448883,0.9920202493667603
trace_00041,arithmetic,correct,axis_2,0.07283622026443481,0.07283622026443481,0.997343897819519
trace_00042,symbolic_logic,incorrect,axis_2,0.18802939355373383,0.18802939355373383,0.9821634292602539
trace_00042,symbolic_logic,incorrect,axis_2,-0.1696673333644867,0.1696673333644867,0.9855014085769653
trace_00042,symbolic_logic,incorrect,axis_3,0.08493033796548843,0.08493033796548843,0.9963868856430054
trace_00042,symbolic_logic,incorrect,axis_5,0.03949151560664177,0.03949151560664177,0.9992198944091797
trace_00043,temporal_ordering,incorrect,axis_1,-0.21235528588294983,0.21235528588294983,0.9771925210952759
trace_00043,temporal_ordering,incorrect,axis_5,-0.22537550330162048,0.22537550330162048,0.9742719531059265
trace_00043,temporal_ordering,incorrect,axis_4,-0.2183099240064621,0.2183099240064621,0.9758794903755188
trace_00044,causal_micro_world,correct,axis_2,0.12348368018865585,0.12348368018865585,0.9923465847969055
trace_00044,causal_micro_world,correct,axis_1,-0.2051047682762146,0.2051047682762146,0.9787400364875793
trace_00044,causal_micro_world,correct,axis_5,0.1115153580904007,0.1115153580904007,0.993762731552124
trace_00045,commonsense_multihop,incorrect,axis_3,-0.06786471605300903,0.06786471605300903,0.9976945519447327
trace_00045,commonsense_multihop,incorrect,axis_1,-0.21907082200050354,0.21907082200050354,0.9757089614868164
trace_00045,commonsense_multihop,incorrect,axis_1,0.22667193412780762,0.22667193412780762,0.9739711880683899
trace_00045,commonsense_multihop,incorrect,axis_2,-0.1707146167755127,0.1707146167755127,0.985320508480072
trace_00045,commonsense_multihop,incorrect,axis_1,-0.18461662530899048,0.18461662530899048,0.9828106164932251
trace_00046,arithmetic,correct,axis_2,0.1631881296634674,0.1631881296634674,0.9865949749946594
trace_00046,arithmetic,correct,axis_4,-0.17012690007686615,0.17012690007686615,0.9854221343994141
trace_00046,arithmetic,correct,axis_1,-0.052238866686820984,0.052238866686820984,0.9986346364021301
trace_00046,arithmetic,correct,axis_5,0.14227038621902466,0.14227038621902466,0.9898278713226318
trace_00046,arithmetic,correct,axis_3,-0.14495009183883667,0.14495009183883667,0.9894389510154724
trace_00047,symbolic_logic,incorrect,axis_4,-0.1563921868801117,0.1563921868801117,0.987695038318634
trace_00047,symbolic_logic,incorrect,axis_1,-0.09767645597457886,0.09767645597457886,0.9952182173728943
trace_00048,temporal_ordering,incorrect,axis_1,-0.11637947708368301,0.11637947708368301,0.9932048320770264
trace_00048,temporal_ordering,incorrect,axis_5,0.04994587600231171,0.04994587600231171,0.9987519383430481
trace_00048,temporal_ordering,incorrect,axis_5,-0.15837916731834412,0.15837916731834412,0.9873783588409424
trace_00049,causal_micro_world,incorrect,axis_2,-0.21549412608146667,0.21549412608146667,0.9765051007270813
trace_00049,causal_micro_world,incorrect,axis_2,0.2218230962753296,0.2218230962753296,0.9750869274139404
trace_00049,causal_micro_world,incorrect,axis_4,0.1729302704334259,0.1729302704334259,0.9849340319633484
trace_00050,commonsense_multihop,correct,axis_2,0.22748970985412598,0.22748970985412598,0.9737805128097534
trace_00050,commonsense_multihop,correct,axis_3,-0.1435832679271698,0.1435832679271698,0.9896382093429565
trace_00050,commonsense_multihop,correct,axis_5,-0.19449731707572937,0.19449731707572937,0.9809030294418335
trace_00051,arithmetic,incorrect,axis_3,-0.17731653153896332,0.17731653153896332,0.9841538667678833
trace_00051,arithmetic,incorrect,axis_3,0.32857394218444824,0.32857394218444824,0.9444782733917236
trace_00051,arithmetic,incorrect,axis_3,0.2164677381515503,0.2164677381515503,0.9762897491455078
trace_00051,arithmetic,incorrect,axis_3,-0.14081840217113495,0.14081840217113495,0.9900354743003845
trace_00052,symbolic_logic,correct,axis_3,0.09440691024065018,0.09440691024065018,0.9955337047576904
trace_00052,symbolic_logic,correct,axis_1,0.14189724624156952,0.14189724624156952,0.9898813962936401
trace_00052,symbolic_logic,correct,axis_3,0.12247262895107269,0.12247262895107269,0.9924718737602234
trace_00053,temporal_ordering,incorrect,axis_3,-0.06543298065662384,0.06543298065662384,0.9978569746017456
trace_00053,temporal_ordering,incorrect,axis_2,0.07712370157241821,0.07712370157241821,0.9970215559005737
trace_00054,causal_micro_world,incorrect,axis_5,0.219340980052948,0.219340980052948,0.9756482243537903
trace_00054,causal_micro_world,incorrect,axis_1,0.077300064265728,0.077300064265728,0.9970078468322754
trace_00054,causal_micro_world,incorrect,axis_2,-0.02910328470170498,0.02910328470170498,0.9995763897895813
trace_00055,commonsense_multihop,correct,axis_5,-0.16936224699020386,0.16936224699020386,0.9855538606643677
trace_00055,commonsense_multihop,correct,axis_4,-0.1647409349679947,0.1647409349679947,0.986336886882782
trace_00055,commonsense_multihop,correct,axis_4,-0.142357736825943,0.142357736825943,0.9898152947425842
trace_00055,commonsense_multihop,correct,axis_5,-0.13236363232135773,0.13236363232135773,0.9912012219429016
trace_00055,commonsense_multihop,correct,axis_2,0.11263827979564667,0.11263827979564667,0.9936360716819763
trace_00055,commonsense_multihop,correct,axis_5,0.0938587412238121,0.0938587412238121,0.995585560798645
trace_00055,commonsense_multihop,correct,axis_5,-0.19810280203819275,0.19810280203819275,0.9801812767982483
trace_00056,arithmetic,correct,axis_3,-0.1191169023513794,0.1191169023513794,0.9928802251815796
trace_00056,arithmetic,correct,axis_3,0.35871440172195435,0.35871440172195435,0.9334473609924316
trace_00057,symbolic_logic,correct,axis_2,0.13792414963245392,0.13792414963245392,0.9904428124427795
trace_00058,temporal_ordering,incorrect,axis_4,-0.08231499046087265,0.08231499046087265,0.9966063499450684
trace_00058,temporal_ordering,incorrect,axis_4,0.11390528082847595,0.11390528082847595,0.9934915900230408
trace_00058,temporal_ordering,incorrect,axis_2,0.06942102313041687,0.06942102313041687,0.9975874423980713
trace_00059,causal_micro_world,correct,axis_4,-0.19048339128494263,0.19048339128494263,0.9816904067993164
trace_00059,causal_micro_world,correct,axis_2,0.262925386428833,0.262925386428833,0.964816153049469
trace_00060,commonsense_multihop,incorrect,axis_4,-0.18348827958106995,0.18348827958106995,0.9830219149589539
trace_00060,commonsense_multihop,incorrect,axis_5,-0.1440848410129547,0.1440848410129547,0.989565372467041
trace_00060,commonsense_multihop,incorrect,axis_3,0.10201376676559448,0.10201376676559448,0.9947829842567444
trace_00061,arithmetic,correct,axis_4,0.2252831757068634,0.2252831757068634,0.9742933511734009
trace_00061,arithmetic,correct,axis_4,-0.1610296368598938,0.1610296368598938,0.9869495630264282
trace_00061,arithmetic,correct,axis_2,0.09309202432632446,0.09309202432632446,0.9956575036048889
trace_00061,arithmetic,correct,axis_3,-0.25687476992607117,0.25687476992607117,0.9664446711540222
trace_00061,arithmetic,correct,axis_3,0.33689606189727783,0.33689606189727783,0.941541850566864
trace_00061,arithmetic,correct,axis_5,-0.15508483350276947,0.15508483350276947,0.9879011511802673
trace_00062,symbolic_logic,correct,axis_2,0.1132475957274437,0.1132475957274437,0.9935668110847473
trace_00062,symbolic_logic,correct,axis_4,0.16123518347740173,0.16123518347740173,0.9869160056114197
trace_00062,symbolic_logic,correct,axis_2,-0.1967574656009674,0.1967574656009674,0.9804521799087524
trace_00062,symbolic_logic,correct,axis_1,-0.040432803332805634,0.040432803332805634,0.9991822242736816
trace_00062,symbolic_logic,correct,axis_3,0.1024816483259201,0.1024816483259201,0.9947348833084106
trace_00063,temporal_ordering,incorrect,axis_4,-0.1023494228720665,0.1023494228720665,0.9947485327720642
trace_00063,temporal_ordering,incorrect,axis_5,0.07669241726398468,0.07669241726398468,0.9970548152923584
trace_00064,causal_micro_world,incorrect,axis_2,0.16760481894016266,0.16760481894016266,0.9858542680740356
trace_00064,causal_micro_world,incorrect,axis_5,-0.31126517057418823,0.31126517057418823,0.9503231048583984
trace_00064,causal_micro_world,incorrect,axis_1,0.2073960155248642,0.2073960155248642,0.9782570600509644
trace_00065,commonsense_multihop,incorrect,axis_3,-0.1000964343547821,0.1000964343547821,0.9949777126312256
trace_00065,commonsense_multihop,incorrect,axis_4,0.10004998743534088,0.10004998743534088,0.9949824213981628
trace_00065,commonsense_multihop,incorrect,axis_5,0.08883001655340195,0.08883001655340195,0.996046781539917
trace_00065,commonsense_multihop,incorrect,axis_5,-0.09503208845853806,0.09503208845853806,0.9954742193222046
trace_00066,arithmetic,correct,axis_3,-0.15934953093528748,0.15934953093528748,0.9872221946716309
trace_00066,arithmetic,correct,axis_3,0.37851887941360474,0.37851887941360474,0.9255935549736023
trace_00066,arithmetic,correct,axis_3,-0.24072477221488953,0.24072477221488953,0.9705933928489685
trace_00067,symbolic_logic,incorrect,axis_2,0.16873833537101746,0.16873833537101746,0.9856609106063843
trace_00067,symbolic_logic,incorrect,axis_2,-0.13790561258792877,0.13790561258792877,0.9904453754425049
trace_00067,symbolic_logic,incorrect,axis_2,0.17695370316505432,0.17695370316505432,0.9842191934585571
trace_00068,temporal_ordering,incorrect,axis_4,-0.04378477483987808,0.04378477483987808,0.999040961265564
trace_00068,temporal_ordering,incorrect,axis_3,0.05156979709863663,0.05156979709863663,0.9986693859100342
trace_00068,temporal_ordering,incorrect,axis_1,0.10792302340269089,0.10792302340269089,0.9941592216491699
trace_00069,causal_micro_world,correct,axis_5,-0.2709351181983948,0.2709351181983948,0.9625976085662842
trace_00069,causal_micro_world,correct,axis_3,-0.17088478803634644,0.17088478803634644,0.9852910041809082
trace_00070,commonsense_multihop,correct,axis_3,0.12292128801345825,0.12292128801345825,0.9924164414405823
trace_00070,commonsense_multihop,correct,axis_3,-0.1906982958316803,0.1906982958316803,0.9816486835479736
trace_00070,commonsense_multihop,correct,axis_5,-0.2721109688282013,0.2721109688282013,0.9622659087181091
trace_00070,commonsense_multihop,correct,axis_5,0.2691947817802429,0.2691947817802429,0.9630857706069946
trace_00070,commonsense_multihop,correct,axis_5,-0.2239275425672531,0.2239275425672531,0.9746057987213135
trace_00070,commonsense_multihop,correct,axis_1,0.17856283485889435,0.17856283485889435,0.9839285016059875
trace_00071,arithmetic,correct,axis_3,-0.15080097317695618,0.15080097317695618,0.988564133644104
trace_00071,arithmetic,correct,axis_3,0.4252963662147522,0.4252963662147522,0.9050541520118713
trace_00072,symbolic_logic,incorrect,axis_2,0.18767212331295013,0.18767212331295013,0.9822317361831665
trace_00072,symbolic_logic,incorrect,axis_1,0.2424994856119156,0.2424994856119156,0.9701515436172485
trace_00072,symbolic_logic,incorrect,axis_1,-0.0978674441576004,0.0978674441576004,0.99519944190979
trace_00072,symbolic_logic,incorrect,axis_1,-0.05925019085407257,0.05925019085407257,0.9982431530952454
trace_00072,symbolic_logic,incorrect,axis_1,-0.04178391396999359,0.04178391396999359,0.999126672744751
trace_00072,symbolic_logic,incorrect,axis_1,0.19154217839241028,0.19154217839241028,0.9814844131469727
trace_00073,temporal_ordering,incorrect,axis_1,0.15881633758544922,0.15881633758544922,0.987308144569397
trace_00073,temporal_ordering,incorrect,axis_3,0.07960312813520432,0.07960312813520432,0.9968266487121582
trace_00073,temporal_ordering,incorrect,axis_2,-0.15248745679855347,0.15248745679855347,0.988305389881134
trace_00073,temporal_ordering,incorrect,axis_1,-0.12921962141990662,0.12921962141990662,0.9916160106658936
trace_00073,temporal_ordering,incorrect,axis_5,-0.06739415973424911,0.06739415973424911,0.9977264404296875
trace_00074,causal_micro_world,correct,axis_1,-0.1783493459224701,0.1783493459224701,0.9839672446250916
trace_00074,causal_micro_world,correct,axis_4,-0.14903448522090912,0.14903448522090912,0.9888319969177246
trace_00075,commonsense_multihop,correct,axis_5,-0.26788920164108276,0.26788920164108276,0.9634497165679932
trace_00075,commonsense_multihop,correct,axis_1,-0.15377701818943024,0.15377701818943024,0.9881055951118469
trace_00075,commonsense_multihop,correct,axis_5,0.19606691598892212,0.19606691598892212,0.9805905222892761
trace_00075,commonsense_multihop,correct,axis_1,0.19371956586837769,0.19371956586837769,0.9810569286346436
trace_00076,arithmetic,correct,axis_4,-0.22120517492294312,0.22120517492294312,0.9752272963523865
trace_00076,arithmetic,correct,axis_4,0.27446645498275757,0.27446645498275757,0.961596667766571
trace_00076,arithmetic,correct,axis_1,-0.26418715715408325,0.26418715715408325,0.9644714593887329
trace_00076,arithmetic,correct,axis_5,-0.04892157018184662,0.04892157018184662,0.9988026022911072
trace_00076,arithmetic,correct,axis_4,-0.22617115080356598,0.22617115080356598,0.9740875959396362
trace_00076,arithmetic,correct,axis_3,0.2848687767982483,0.2848687767982483,0.9585664868354797
trace_00076,arithmetic,correct,axis_3,0.16668936610221863,0.16668936610221863,0.9860094785690308
trace_00077,symbolic_logic,correct,axis_5,-0.12646839022636414,0.12646839022636414,0.9919706583023071
trace_00077,symbolic_logic,correct,axis_4,0.12570545077323914,0.12570545077323914,0.9920676350593567
trace_00077,symbolic_logic,correct,axis_3,0.18551558256149292,0.18551558256149292,0.982641339302063
trace_00078,temporal_ordering,incorrect,axis_2,0.16369158029556274,0.16369158029556274,0.9865115880966187
trace_00078,temporal_ordering,incorrect,axis_3,0.13004754483699799,0.13004754483699799,0.9915077686309814
trace_00078,temporal_ordering,incorrect,axis_5,0.07938332855701447,0.07938332855701447,0.9968441724777222
trace_00078,temporal_ordering,incorrect,axis_2,-0.0510050430893898,0.0510050430893898,0.9986984133720398
trace_00079,causal_micro_world,incorrect,axis_4,-0.11022060364484787,0.11022060364484787,0.9939071536064148
