left_trace_id,right_trace_id,left_prompt_id,right_prompt_id,left_family,right_family,left_outcome,right_outcome,same_prompt,same_family,same_outcome,js_divergence,tv_distance
trace_00002,trace_00033,arith_001,causal_001,arithmetic,causal_micro_world,correct,correct,False,False,True,0.5,0.5
trace_00002,trace_00034,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.5487949406953987,0.75
trace_00002,trace_00035,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.6556390622295665,0.75
trace_00002,trace_00036,arith_001,causal_002,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.6556390622295665,0.75
trace_00002,trace_00037,arith_001,causal_002,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.4749156875380792,0.6
trace_00002,trace_00038,arith_001,causal_002,arithmetic,causal_micro_world,correct,correct,False,False,True,0.3080790459672315,0.41666666666666663
trace_00002,trace_00039,arith_001,causal_002,arithmetic,causal_micro_world,correct,correct,False,False,True,0.5954372523105548,0.6666666666666666
trace_00002,trace_00040,arith_001,causal_002,arithmetic,causal_micro_world,correct,correct,False,False,True,0.5,0.5
trace_00002,trace_00041,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.32646585554755214,0.55
trace_00002,trace_00042,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.17573813336525584,0.32142857142857145
trace_00002,trace_00043,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.40563906222956636,0.5
trace_00002,trace_00044,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.4102661135366607,0.5833333333333333
trace_00002,trace_00045,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.4102661135366607,0.5833333333333333
trace_00002,trace_00046,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00002,trace_00047,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,correct,False,False,True,0.5,0.5
trace_00002,trace_00048,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.40556594108227295,0.55
trace_00002,trace_00049,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,correct,False,False,True,0.42528358731335336,0.4999999999999999
trace_00002,trace_00050,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,uncertain,False,False,False,0.5103604198119541,0.5833333333333333
trace_00003,trace_00004,arith_001,arith_001,arithmetic,arithmetic,correct,correct,True,True,True,0.5,0.5
trace_00003,trace_00005,arith_001,arith_001,arithmetic,arithmetic,correct,correct,True,True,True,0.0,0.0
trace_00003,trace_00006,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.5954372523105548,0.6666666666666667
trace_00003,trace_00007,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.0,0.0
trace_00003,trace_00008,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.5,0.5
trace_00003,trace_00009,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.0,0.0
trace_00003,trace_00010,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.0,0.0
trace_00003,trace_00011,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00003,trace_00012,arith_001,logic_001,arithmetic,symbolic_logic,correct,incorrect,False,False,False,0.5954372523105549,0.6666666666666666
trace_00003,trace_00013,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00003,trace_00014,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.3112781244591328,0.5
trace_00003,trace_00015,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.42528358731335336,0.5
trace_00003,trace_00016,arith_001,logic_002,arithmetic,symbolic_logic,correct,correct,False,False,True,0.5954372523105548,0.6666666666666666
trace_00003,trace_00017,arith_001,logic_002,arithmetic,symbolic_logic,correct,incorrect,False,False,False,0.6284905946211771,0.7142857142857144
trace_00003,trace_00018,arith_001,logic_002,arithmetic,symbolic_logic,correct,correct,False,False,True,1.0,1.0
trace_00003,trace_00019,arith_001,logic_002,arithmetic,symbolic_logic,correct,incorrect,False,False,False,1.0,1.0
trace_00003,trace_00020,arith_001,logic_002,arithmetic,symbolic_logic,correct,correct,False,False,True,1.0,1.0
trace_00003,trace_00021,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00003,trace_00022,arith_001,temporal_001,arithmetic,temporal_ordering,correct,incorrect,False,False,False,0.38285343181483494,0.5714285714285714
trace_00003,trace_00023,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,0.6979078010016793,0.8
trace_00003,trace_00024,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,0.4591479170272448,0.6666666666666666
trace_00003,trace_00025,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,1.0,0.9999999999999999
trace_00003,trace_00026,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,1.0,1.0
trace_00003,trace_00027,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,1.0,0.9999999999999999
trace_00003,trace_00028,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,0.5,0.5
trace_00003,trace_00029,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,0.5954372523105548,0.6666666666666666
trace_00003,trace_00030,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,1.0,1.0
trace_00003,trace_00031,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.42528358731335336,0.49999999999999994
trace_00003,trace_00032,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.42528358731335336,0.5
trace_00003,trace_00033,arith_001,causal_001,arithmetic,causal_micro_world,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00003,trace_00034,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.3112781244591328,0.5
trace_00003,trace_00035,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.5,0.5
trace_00003,trace_00036,arith_001,causal_002,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.6556390622295665,0.75
trace_00003,trace_00037,arith_001,causal_002,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.3958156020033583,0.6
trace_00003,trace_00038,arith_001,causal_002,arithmetic,causal_micro_world,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00003,trace_00039,arith_001,causal_002,arithmetic,causal_micro_world,correct,correct,False,False,True,0.5954372523105548,0.6666666666666666
trace_00003,trace_00040,arith_001,causal_002,arithmetic,causal_micro_world,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00003,trace_00041,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.6979078010016792,0.8
trace_00003,trace_00042,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.38285343181483494,0.5714285714285714
trace_00003,trace_00043,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.6556390622295665,0.75
trace_00003,trace_00044,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.7295739585136223,0.8333333333333333
trace_00003,trace_00045,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.7295739585136223,0.8333333333333333
trace_00003,trace_00046,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,correct,False,False,True,1.0,1.0
trace_00003,trace_00047,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00003,trace_00048,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.6979078010016792,0.8
trace_00003,trace_00049,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00003,trace_00050,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,uncertain,False,False,False,0.5954372523105549,0.6666666666666666
trace_00004,trace_00005,arith_001,arith_001,arithmetic,arithmetic,correct,correct,True,True,True,0.5,0.5
trace_00004,trace_00006,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.5954372523105548,0.6666666666666667
trace_00004,trace_00007,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.5,0.5
trace_00004,trace_00008,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.5,0.5
trace_00004,trace_00009,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.5,0.5
trace_00004,trace_00010,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.5,0.5
trace_00004,trace_00011,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.1908745046211096,0.33333333333333337
trace_00004,trace_00012,arith_001,logic_001,arithmetic,symbolic_logic,correct,incorrect,False,False,False,0.1908745046211096,0.33333333333333337
trace_00004,trace_00013,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.1908745046211096,0.33333333333333337
trace_00004,trace_00014,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00004,trace_00015,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.42528358731335336,0.5
trace_00004,trace_00016,arith_001,logic_002,arithmetic,symbolic_logic,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00004,trace_00017,arith_001,logic_002,arithmetic,symbolic_logic,correct,incorrect,False,False,False,0.537697968674856,0.5714285714285714
trace_00004,trace_00018,arith_001,logic_002,arithmetic,symbolic_logic,correct,correct,False,False,True,0.5,0.5
trace_00004,trace_00019,arith_001,logic_002,arithmetic,symbolic_logic,correct,incorrect,False,False,False,0.5,0.5
trace_00004,trace_00020,arith_001,logic_002,arithmetic,symbolic_logic,correct,correct,False,False,True,0.5954372523105548,0.6666666666666667
trace_00004,trace_00021,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,0.1556390622295664,0.25
trace_00004,trace_00022,arith_001,temporal_001,arithmetic,temporal_ordering,correct,incorrect,False,False,False,0.38285343181483494,0.5714285714285714
trace_00004,trace_00023,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,0.6979078010016793,0.8
trace_00004,trace_00024,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,0.4591479170272448,0.6666666666666666
trace_00004,trace_00025,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00004,trace_00026,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,0.5,0.5
trace_00004,trace_00027,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,0.42528358731335336,0.5
trace_00004,trace_00028,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,1.0,1.0
trace_00004,trace_00029,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00004,trace_00030,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,0.5689626904850149,0.625
trace_00004,trace_00031,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,1.0,1.0
trace_00004,trace_00032,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,1.0,0.9999999999999999
trace_00004,trace_00033,arith_001,causal_001,arithmetic,causal_micro_world,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00004,trace_00034,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,1.0,1.0
trace_00004,trace_00035,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,1.0,1.0
trace_00004,trace_00036,arith_001,causal_002,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.1556390622295664,0.25
trace_00004,trace_00037,arith_001,causal_002,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.2519235740744792,0.4
trace_00004,trace_00038,arith_001,causal_002,arithmetic,causal_micro_world,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00004,trace_00039,arith_001,causal_002,arithmetic,causal_micro_world,correct,correct,False,False,True,0.020720839623908215,0.16666666666666666
trace_00004,trace_00040,arith_001,causal_002,arithmetic,causal_micro_world,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00004,trace_00041,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.3958156020033583,0.6
trace_00004,trace_00042,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.38285343181483494,0.5714285714285714
trace_00004,trace_00043,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,1.0,1.0
trace_00004,trace_00044,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.7295739585136223,0.8333333333333333
trace_00004,trace_00045,arith_001,commonsense_001,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.7295739585136223,0.8333333333333333
trace_00004,trace_00046,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00004,trace_00047,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00004,trace_00048,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,incorrect,False,False,False,0.6979078010016792,0.8
trace_00004,trace_00049,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00004,trace_00050,arith_001,commonsense_002,arithmetic,commonsense_multihop,correct,uncertain,False,False,False,0.5954372523105548,0.6666666666666667
trace_00005,trace_00006,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.5954372523105548,0.6666666666666667
trace_00005,trace_00007,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.0,0.0
trace_00005,trace_00008,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.5,0.5
trace_00005,trace_00009,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.0,0.0
trace_00005,trace_00010,arith_001,arith_002,arithmetic,arithmetic,correct,correct,False,True,True,0.0,0.0
trace_00005,trace_00011,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00005,trace_00012,arith_001,logic_001,arithmetic,symbolic_logic,correct,incorrect,False,False,False,0.5954372523105549,0.6666666666666666
trace_00005,trace_00013,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.5954372523105549,0.6666666666666666
trace_00005,trace_00014,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.3112781244591328,0.5
trace_00005,trace_00015,arith_001,logic_001,arithmetic,symbolic_logic,correct,correct,False,False,True,0.42528358731335336,0.5
trace_00005,trace_00016,arith_001,logic_002,arithmetic,symbolic_logic,correct,correct,False,False,True,0.5954372523105548,0.6666666666666666
trace_00005,trace_00017,arith_001,logic_002,arithmetic,symbolic_logic,correct,incorrect,False,False,False,0.6284905946211771,0.7142857142857144
trace_00005,trace_00018,arith_001,logic_002,arithmetic,symbolic_logic,correct,correct,False,False,True,1.0,1.0
trace_00005,trace_00019,arith_001,logic_002,arithmetic,symbolic_logic,correct,incorrect,False,False,False,1.0,1.0
trace_00005,trace_00020,arith_001,logic_002,arithmetic,symbolic_logic,correct,correct,False,False,True,1.0,1.0
trace_00005,trace_00021,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00005,trace_00022,arith_001,temporal_001,arithmetic,temporal_ordering,correct,incorrect,False,False,False,0.38285343181483494,0.5714285714285714
trace_00005,trace_00023,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,0.6979078010016793,0.8
trace_00005,trace_00024,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,0.4591479170272448,0.6666666666666666
trace_00005,trace_00025,arith_001,temporal_001,arithmetic,temporal_ordering,correct,correct,False,False,True,1.0,0.9999999999999999
trace_00005,trace_00026,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,1.0,1.0
trace_00005,trace_00027,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,1.0,0.9999999999999999
trace_00005,trace_00028,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,0.5,0.5
trace_00005,trace_00029,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,0.5954372523105548,0.6666666666666666
trace_00005,trace_00030,arith_001,temporal_002,arithmetic,temporal_ordering,correct,correct,False,False,True,1.0,1.0
trace_00005,trace_00031,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.42528358731335336,0.49999999999999994
trace_00005,trace_00032,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.42528358731335336,0.5
trace_00005,trace_00033,arith_001,causal_001,arithmetic,causal_micro_world,correct,correct,False,False,True,0.6556390622295665,0.75
trace_00005,trace_00034,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.3112781244591328,0.5
trace_00005,trace_00035,arith_001,causal_001,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.5,0.5
trace_00005,trace_00036,arith_001,causal_002,arithmetic,causal_micro_world,correct,incorrect,False,False,False,0.6556390622295665,0.75
